Hugoniot 
Temperature Density   Pressure   IntEnergy  SpEntropy   Part. Vel.  Shock Vel. 
K ,          g/cm3   ,   GPa   ,     MJ/kg  , MJ/K/kg ,   km/s ,    km/s
  5.108333e+02,   4.033865e+00,   3.359704e+01,   1.124481e+00,   6.847404e-04,   1.450900e+00,   7.191284e+00
  5.430000e+02,   4.083688e+00,   3.622491e+01,   1.261489e+00,   7.446072e-04,   1.542507e+00,   7.293282e+00
  5.751667e+02,   4.129443e+00,   3.871938e+01,   1.395934e+00,   8.032923e-04,   1.627338e+00,   7.389137e+00
  6.073333e+02,   4.171857e+00,   4.110405e+01,   1.528151e+00,   8.606817e-04,   1.706613e+00,   7.479848e+00
  6.395000e+02,   4.211491e+00,   4.339713e+01,   1.658424e+00,   9.167055e-04,   1.781265e+00,   7.566163e+00
  6.716667e+02,   4.248821e+00,   4.561429e+01,   1.787033e+00,   9.713194e-04,   1.852072e+00,   7.648677e+00
  7.038333e+02,   4.284083e+00,   4.776239e+01,   1.914027e+00,   1.024535e-03,   1.919435e+00,   7.727799e+00
  7.360000e+02,   4.317457e+00,   4.984655e+01,   2.039425e+00,   1.076379e-03,   1.983667e+00,   7.803860e+00
  7.681667e+02,   4.349232e+00,   5.187645e+01,   2.163438e+00,   1.126858e-03,   2.045229e+00,   7.877194e+00
  8.003333e+02,   4.379613e+00,   5.385878e+01,   2.286199e+00,   1.175998e-03,   2.104450e+00,   7.948063e+00
  8.325000e+02,   4.408529e+00,   5.578951e+01,   2.407473e+00,   1.223881e-03,   2.161255e+00,   8.016594e+00
  8.646667e+02,   4.436306e+00,   5.768048e+01,   2.527617e+00,   1.270504e-03,   2.216138e+00,   8.083055e+00
  8.968333e+02,   4.463016e+00,   5.953375e+01,   2.646642e+00,   1.315917e-03,   2.269224e+00,   8.147590e+00
  9.290000e+02,   4.488730e+00,   6.135134e+01,   2.764571e+00,   1.360166e-03,   2.320634e+00,   8.210334e+00
  9.611667e+02,   4.513515e+00,   6.313523e+01,   2.881433e+00,   1.403299e-03,   2.370478e+00,   8.271405e+00
  9.933333e+02,   4.537430e+00,   6.488720e+01,   2.997254e+00,   1.445358e-03,   2.418856e+00,   8.330910e+00
  1.025500e+03,   4.560526e+00,   6.660879e+01,   3.112056e+00,   1.486389e-03,   2.465856e+00,   8.388945e+00
  1.057667e+03,   4.582893e+00,   6.830319e+01,   3.225934e+00,   1.526424e-03,   2.511616e+00,   8.445613e+00
  1.089833e+03,   4.604556e+00,   6.997094e+01,   3.338878e+00,   1.565507e-03,   2.556184e+00,   8.500983e+00
  1.122000e+03,   4.625561e+00,   7.161354e+01,   3.450928e+00,   1.603676e-03,   2.599632e+00,   8.555133e+00
  1.154167e+03,   4.645957e+00,   7.323276e+01,   3.562129e+00,   1.640964e-03,   2.642044e+00,   8.608131e+00
  1.186333e+03,   4.665787e+00,   7.482998e+01,   3.672518e+00,   1.677404e-03,   2.683486e+00,   8.660039e+00
  1.218500e+03,   4.685092e+00,   7.640666e+01,   3.782139e+00,   1.713028e-03,   2.724023e+00,   8.710920e+00
  1.250667e+03,   4.703907e+00,   7.796403e+01,   3.891027e+00,   1.747866e-03,   2.763712e+00,   8.760824e+00
  1.282833e+03,   4.722264e+00,   7.950324e+01,   3.999214e+00,   1.781945e-03,   2.802607e+00,   8.809802e+00
  1.315000e+03,   4.740166e+00,   8.102417e+01,   4.106687e+00,   1.815302e-03,   2.840716e+00,   8.857890e+00
  1.347167e+03,   4.757564e+00,   8.252449e+01,   4.213338e+00,   1.847978e-03,   2.877978e+00,   8.905103e+00
  1.379333e+03,   4.774587e+00,   8.400957e+01,   4.319375e+00,   1.879975e-03,   2.914579e+00,   8.951515e+00
  1.411500e+03,   4.791263e+00,   8.548048e+01,   4.424839e+00,   1.911316e-03,   2.950562e+00,   8.997168e+00
  1.443667e+03,   4.807570e+00,   8.693611e+01,   4.529675e+00,   1.942035e-03,   2.985902e+00,   9.042078e+00
  1.475833e+03,   4.823449e+00,   8.837371e+01,   4.633760e+00,   1.972169e-03,   3.020523e+00,   9.086248e+00
  1.508000e+03,   4.839047e+00,   8.979958e+01,   4.737352e+00,   2.001712e-03,   3.054631e+00,   9.129756e+00
  1.540167e+03,   4.854375e+00,   9.121414e+01,   4.840465e+00,   2.030684e-03,   3.088248e+00,   9.172627e+00
  1.572333e+03,   4.869275e+00,   9.261026e+01,   4.942791e+00,   2.059142e-03,   3.121158e+00,   9.214824e+00
  1.604500e+03,   4.883949e+00,   9.399679e+01,   5.044700e+00,   2.087064e-03,   3.153645e+00,   9.256438e+00
  1.636667e+03,   4.898374e+00,   9.537260e+01,   5.146142e+00,   2.114475e-03,   3.185679e+00,   9.297481e+00
  1.668833e+03,   4.912437e+00,   9.673260e+01,   5.246893e+00,   2.141418e-03,   3.217111e+00,   9.337928e+00
  1.701000e+03,   4.926322e+00,   9.808489e+01,   5.347298e+00,   2.167872e-03,   3.248194e+00,   9.377861e+00
  1.733167e+03,   4.939914e+00,   9.942424e+01,   5.447129e+00,   2.193880e-03,   3.278775e+00,   9.417255e+00
  1.765333e+03,   4.953264e+00,   1.007529e+02,   5.546479e+00,   2.219446e-03,   3.308928e+00,   9.456141e+00
  1.797500e+03,   4.966440e+00,   1.020738e+02,   5.645475e+00,   2.244572e-03,   3.338745e+00,   9.494559e+00
  1.829667e+03,   4.979299e+00,   1.033805e+02,   5.743834e+00,   2.269305e-03,   3.368038e+00,   9.532471e+00
  1.861833e+03,   4.992043e+00,   1.046821e+02,   5.841941e+00,   2.293613e-03,   3.397081e+00,   9.569958e+00
  1.894000e+03,   5.004481e+00,   1.059698e+02,   5.939426e+00,   2.317556e-03,   3.425621e+00,   9.606969e+00
  1.926167e+03,   5.016794e+00,   1.072518e+02,   6.036635e+00,   2.341103e-03,   3.453903e+00,   9.643576e+00
  1.958333e+03,   5.028863e+00,   1.085226e+02,   6.133328e+00,   2.364295e-03,   3.481769e+00,   9.679748e+00
  1.990500e+03,   5.040780e+00,   1.097864e+02,   6.229688e+00,   2.387124e-03,   3.509345e+00,   9.715528e+00
  2.022667e+03,   5.052494e+00,   1.110410e+02,   6.325613e+00,   2.409613e-03,   3.536567e+00,   9.750909e+00
  2.054833e+03,   5.064046e+00,   1.122879e+02,   6.421172e+00,   2.431762e-03,   3.563488e+00,   9.785911e+00
  2.087000e+03,   5.075420e+00,   1.135266e+02,   6.516343e+00,   2.453588e-03,   3.590094e+00,   9.820543e+00
  2.119167e+03,   5.086637e+00,   1.147578e+02,   6.611155e+00,   2.475095e-03,   3.616409e+00,   9.854816e+00
  2.151333e+03,   5.097684e+00,   1.159811e+02,   6.705585e+00,   2.496295e-03,   3.642423e+00,   9.888735e+00
  2.183500e+03,   5.108592e+00,   1.171979e+02,   6.799694e+00,   2.517193e-03,   3.668176e+00,   9.922320e+00
  2.215667e+03,   5.119327e+00,   1.184063e+02,   6.893408e+00,   2.537804e-03,   3.693625e+00,   9.955566e+00
  2.247833e+03,   5.129952e+00,   1.196095e+02,   6.986854e+00,   2.558123e-03,   3.718856e+00,   9.988499e+00
  2.280000e+03,   5.140385e+00,   1.208036e+02,   7.079867e+00,   2.578176e-03,   3.743762e+00,   1.002110e+01
  2.312167e+03,   5.150751e+00,   1.219944e+02,   7.172698e+00,   2.597945e-03,   3.768510e+00,   1.005342e+01
  2.344333e+03,   5.160895e+00,   1.231745e+02,   7.265025e+00,   2.617470e-03,   3.792895e+00,   1.008542e+01
  2.376500e+03,   5.171003e+00,   1.243528e+02,   7.357236e+00,   2.636719e-03,   3.817168e+00,   1.011715e+01
  2.408667e+03,   5.180889e+00,   1.255204e+02,   7.448941e+00,   2.655740e-03,   3.841081e+00,   1.014857e+01
  2.440833e+03,   5.190720e+00,   1.266852e+02,   7.540485e+00,   2.674501e-03,   3.864858e+00,   1.017973e+01
  2.473000e+03,   5.200399e+00,   1.278426e+02,   7.631667e+00,   2.693034e-03,   3.888370e+00,   1.021061e+01
  2.505167e+03,   5.209964e+00,   1.289943e+02,   7.722567e+00,   2.711334e-03,   3.911672e+00,   1.024123e+01
  2.537333e+03,   5.219452e+00,   1.301422e+02,   7.813258e+00,   2.729399e-03,   3.934813e+00,   1.027160e+01
  2.569500e+03,   5.228762e+00,   1.312814e+02,   7.903528e+00,   2.747259e-03,   3.957658e+00,   1.030169e+01
  2.601667e+03,   5.238039e+00,   1.324188e+02,   7.993686e+00,   2.764887e-03,   3.980404e+00,   1.033157e+01
  2.633833e+03,   5.247141e+00,   1.335475e+02,   8.083423e+00,   2.782320e-03,   4.002861e+00,   1.036118e+01
  2.666000e+03,   5.256174e+00,   1.346728e+02,   8.172969e+00,   2.799540e-03,   4.025171e+00,   1.039057e+01
  2.698167e+03,   5.265127e+00,   1.357940e+02,   8.262301e+00,   2.816555e-03,   4.047323e+00,   1.041973e+01
  2.730333e+03,   5.273923e+00,   1.369074e+02,   8.351251e+00,   2.833386e-03,   4.069214e+00,   1.044865e+01
  2.762500e+03,   5.282691e+00,   1.380191e+02,   8.440096e+00,   2.850011e-03,   4.091015e+00,   1.047737e+01
  2.794667e+03,   5.291312e+00,   1.391236e+02,   8.528580e+00,   2.866459e-03,   4.112571e+00,   1.050585e+01
  2.826833e+03,   5.299853e+00,   1.402240e+02,   8.616846e+00,   2.882721e-03,   4.133971e+00,   1.053413e+01
  2.859000e+03,   5.308360e+00,   1.413224e+02,   8.704994e+00,   2.898792e-03,   4.155276e+00,   1.056221e+01
  2.891167e+03,   5.316684e+00,   1.424118e+02,   8.792704e+00,   2.914708e-03,   4.176293e+00,   1.059007e+01
  2.923333e+03,   5.324981e+00,   1.434996e+02,   8.880307e+00,   2.930439e-03,   4.197225e+00,   1.061774e+01
  2.955500e+03,   5.333203e+00,   1.445835e+02,   8.967704e+00,   2.946000e-03,   4.218011e+00,   1.064522e+01
  2.987667e+03,   5.341292e+00,   1.456606e+02,   9.054768e+00,   2.961408e-03,   4.238577e+00,   1.067250e+01
  3.019833e+03,   5.349354e+00,   1.467363e+02,   9.141729e+00,   2.976641e-03,   4.259062e+00,   1.069960e+01
  3.052000e+03,   5.357316e+00,   1.478067e+02,   9.228427e+00,   2.991722e-03,   4.279369e+00,   1.072651e+01
  3.084167e+03,   5.365179e+00,   1.488721e+02,   9.314866e+00,   3.006653e-03,   4.299503e+00,   1.075323e+01
  3.116333e+03,   5.373017e+00,   1.499360e+02,   9.401204e+00,   3.021421e-03,   4.319560e+00,   1.077979e+01
  3.148500e+03,   5.380742e+00,   1.509941e+02,   9.487253e+00,   3.036049e-03,   4.339427e+00,   1.080617e+01
  3.180667e+03,   5.388388e+00,   1.520482e+02,   9.573087e+00,   3.050532e-03,   4.359148e+00,   1.083237e+01
  3.212833e+03,   5.396011e+00,   1.531007e+02,   9.658822e+00,   3.064862e-03,   4.378796e+00,   1.085842e+01
  3.245000e+03,   5.403520e+00,   1.541475e+02,   9.744268e+00,   3.079062e-03,   4.398255e+00,   1.088429e+01
  3.277167e+03,   5.410959e+00,   1.551906e+02,   9.829516e+00,   3.093125e-03,   4.417582e+00,   1.091000e+01
  3.309333e+03,   5.418374e+00,   1.562322e+02,   9.914668e+00,   3.107042e-03,   4.436837e+00,   1.093556e+01
  3.341500e+03,   5.425688e+00,   1.572686e+02,   9.999555e+00,   3.120836e-03,   4.455922e+00,   1.096095e+01
  3.373667e+03,   5.432927e+00,   1.583010e+02,   1.008423e+01,   3.134503e-03,   4.474870e+00,   1.098619e+01
  3.405833e+03,   5.440144e+00,   1.593321e+02,   1.016882e+01,   3.148032e-03,   4.493751e+00,   1.101129e+01
  3.438000e+03,   5.447281e+00,   1.603591e+02,   1.025320e+01,   3.161442e-03,   4.512491e+00,   1.103624e+01
  3.470167e+03,   5.454329e+00,   1.613813e+02,   1.033733e+01,   3.174734e-03,   4.531077e+00,   1.106103e+01
  3.502333e+03,   5.461355e+00,   1.624022e+02,   1.042137e+01,   3.187897e-03,   4.549598e+00,   1.108569e+01
  3.534500e+03,   5.468331e+00,   1.634204e+02,   1.050526e+01,   3.200941e-03,   4.568018e+00,   1.111021e+01
  3.566667e+03,   5.475195e+00,   1.644327e+02,   1.058886e+01,   3.213880e-03,   4.586256e+00,   1.113458e+01
  3.598833e+03,   5.482038e+00,   1.654438e+02,   1.067238e+01,   3.226696e-03,   4.604432e+00,   1.115882e+01
  3.631000e+03,   5.488861e+00,   1.664536e+02,   1.075581e+01,   3.239393e-03,   4.622548e+00,   1.118293e+01
  3.663167e+03,   5.495555e+00,   1.674568e+02,   1.083891e+01,   3.251996e-03,   4.640462e+00,   1.120690e+01
  3.695333e+03,   5.502223e+00,   1.684584e+02,   1.092192e+01,   3.264485e-03,   4.658307e+00,   1.123074e+01
  3.727500e+03,   5.508870e+00,   1.694588e+02,   1.100484e+01,   3.276859e-03,   4.676095e+00,   1.125446e+01
  3.759667e+03,   5.515440e+00,   1.704550e+02,   1.108755e+01,   3.289136e-03,   4.693747e+00,   1.127805e+01
  3.791833e+03,   5.521937e+00,   1.714474e+02,   1.117005e+01,   3.301313e-03,   4.711274e+00,   1.130151e+01
  3.824000e+03,   5.528417e+00,   1.724386e+02,   1.125249e+01,   3.313382e-03,   4.728746e+00,   1.132485e+01
  3.856167e+03,   5.534874e+00,   1.734286e+02,   1.133483e+01,   3.325346e-03,   4.746157e+00,   1.134808e+01
  3.888333e+03,   5.541209e+00,   1.744121e+02,   1.141686e+01,   3.337228e-03,   4.763378e+00,   1.137118e+01
  3.920500e+03,   5.547526e+00,   1.753945e+02,   1.149881e+01,   3.349008e-03,   4.780546e+00,   1.139416e+01
  3.952667e+03,   5.553825e+00,   1.763758e+02,   1.158069e+01,   3.360686e-03,   4.797661e+00,   1.141704e+01
  3.984833e+03,   5.560061e+00,   1.773537e+02,   1.166239e+01,   3.372274e-03,   4.814663e+00,   1.143979e+01
  4.017000e+03,   5.566223e+00,   1.783275e+02,   1.174388e+01,   3.383778e-03,   4.831539e+00,   1.146243e+01
  4.049167e+03,   5.572367e+00,   1.793004e+02,   1.182530e+01,   3.395185e-03,   4.848364e+00,   1.148497e+01
  4.081333e+03,   5.578493e+00,   1.802721e+02,   1.190665e+01,   3.406497e-03,   4.865137e+00,   1.150740e+01
  4.113500e+03,   5.584529e+00,   1.812390e+02,   1.198775e+01,   3.417732e-03,   4.881764e+00,   1.152972e+01
  4.145667e+03,   5.590524e+00,   1.822035e+02,   1.206873e+01,   3.428881e-03,   4.898310e+00,   1.155193e+01
  4.177833e+03,   5.596502e+00,   1.831671e+02,   1.214963e+01,   3.439939e-03,   4.914806e+00,   1.157404e+01
  4.210000e+03,   5.602463e+00,   1.841297e+02,   1.223047e+01,   3.450908e-03,   4.931255e+00,   1.159605e+01
  4.242167e+03,   5.608317e+00,   1.850864e+02,   1.231102e+01,   3.461811e-03,   4.947536e+00,   1.161795e+01
  4.274333e+03,   5.614152e+00,   1.860421e+02,   1.239149e+01,   3.472627e-03,   4.963766e+00,   1.163975e+01
  4.306500e+03,   5.619971e+00,   1.869967e+02,   1.247190e+01,   3.483358e-03,   4.979949e+00,   1.166146e+01
  4.338667e+03,   5.625767e+00,   1.879501e+02,   1.255223e+01,   3.494006e-03,   4.996077e+00,   1.168308e+01
  4.370833e+03,   5.631464e+00,   1.888980e+02,   1.263229e+01,   3.504591e-03,   5.012050e+00,   1.170458e+01
  4.403000e+03,   5.637145e+00,   1.898450e+02,   1.271229e+01,   3.515095e-03,   5.027978e+00,   1.172600e+01
  4.435167e+03,   5.642812e+00,   1.907911e+02,   1.279222e+01,   3.525518e-03,   5.043861e+00,   1.174733e+01
  4.467333e+03,   5.648456e+00,   1.917359e+02,   1.287207e+01,   3.535863e-03,   5.059690e+00,   1.176856e+01
  4.499500e+03,   5.654004e+00,   1.926755e+02,   1.295167e+01,   3.546149e-03,   5.075372e+00,   1.178970e+01
  4.531667e+03,   5.659539e+00,   1.936143e+02,   1.303120e+01,   3.556358e-03,   5.091010e+00,   1.181075e+01
  4.563833e+03,   5.665058e+00,   1.945521e+02,   1.311067e+01,   3.566491e-03,   5.106605e+00,   1.183171e+01
  4.596000e+03,   5.670564e+00,   1.954890e+02,   1.319008e+01,   3.576550e-03,   5.122159e+00,   1.185259e+01
  4.628167e+03,   5.675972e+00,   1.964207e+02,   1.326923e+01,   3.586554e-03,   5.137563e+00,   1.187337e+01
  4.660333e+03,   5.681365e+00,   1.973514e+02,   1.334832e+01,   3.596485e-03,   5.152924e+00,   1.189407e+01
  4.692500e+03,   5.686744e+00,   1.982812e+02,   1.342735e+01,   3.606344e-03,   5.168244e+00,   1.191469e+01
  4.724667e+03,   5.692109e+00,   1.992103e+02,   1.350632e+01,   3.616133e-03,   5.183523e+00,   1.193522e+01
  4.756833e+03,   5.697398e+00,   2.001350e+02,   1.358507e+01,   3.625867e-03,   5.198681e+00,   1.195567e+01
  4.789000e+03,   5.702655e+00,   2.010580e+02,   1.366373e+01,   3.635536e-03,   5.213775e+00,   1.197603e+01
  4.821167e+03,   5.707899e+00,   2.019802e+02,   1.374233e+01,   3.645137e-03,   5.228831e+00,   1.199632e+01
  4.853333e+03,   5.713129e+00,   2.029015e+02,   1.382087e+01,   3.654670e-03,   5.243847e+00,   1.201653e+01
  4.885500e+03,   5.718312e+00,   2.038202e+02,   1.389927e+01,   3.664146e-03,   5.258779e+00,   1.203666e+01
  4.917667e+03,   5.729781e+00,   2.059290e+02,   1.407841e+01,   3.686022e-03,   5.292728e+00,   1.208319e+01
  4.949833e+03,   5.753238e+00,   2.103255e+02,   1.445211e+01,   3.731738e-03,   5.362900e+00,   1.217969e+01
  4.982000e+03,   5.783501e+00,   2.161086e+02,   1.494585e+01,   3.792088e-03,   5.454179e+00,   1.230514e+01
  5.014167e+03,   5.813995e+00,   2.220248e+02,   1.545366e+01,   3.853963e-03,   5.546513e+00,   1.243156e+01
  5.046333e+03,   5.844666e+00,   2.280766e+02,   1.597585e+01,   3.917392e-03,   5.639875e+00,   1.255900e+01
  5.078500e+03,   5.875516e+00,   2.342669e+02,   1.651280e+01,   3.982411e-03,   5.734280e+00,   1.268750e+01
  5.110667e+03,   5.889982e+00,   2.372068e+02,   1.676888e+01,   4.013351e-03,   5.778735e+00,   1.274789e+01
  5.142833e+03,   5.893911e+00,   2.380037e+02,   1.683837e+01,   4.021666e-03,   5.790759e+00,   1.276416e+01
  5.175000e+03,   5.897825e+00,   2.387999e+02,   1.690782e+01,   4.029931e-03,   5.802754e+00,   1.278038e+01
  5.207167e+03,   5.901684e+00,   2.395929e+02,   1.697711e+01,   4.038156e-03,   5.814665e+00,   1.279656e+01
  5.239333e+03,   5.905536e+00,   2.403855e+02,   1.704638e+01,   4.046331e-03,   5.826557e+00,   1.281269e+01
  5.271500e+03,   5.909381e+00,   2.411780e+02,   1.711564e+01,   4.054457e-03,   5.838429e+00,   1.282879e+01
  5.303667e+03,   5.913219e+00,   2.419701e+02,   1.718488e+01,   4.062533e-03,   5.850281e+00,   1.284485e+01
  5.335833e+03,   5.917050e+00,   2.427620e+02,   1.725410e+01,   4.070561e-03,   5.862113e+00,   1.286087e+01
  5.368000e+03,   5.920863e+00,   2.435528e+02,   1.732326e+01,   4.078545e-03,   5.873911e+00,   1.287686e+01
  5.400167e+03,   5.924627e+00,   2.443409e+02,   1.739229e+01,   4.086489e-03,   5.885634e+00,   1.289279e+01
  5.432333e+03,   5.928384e+00,   2.451287e+02,   1.746130e+01,   4.094387e-03,   5.897339e+00,   1.290869e+01
  5.464500e+03,   5.932135e+00,   2.459163e+02,   1.753030e+01,   4.102239e-03,   5.909024e+00,   1.292455e+01
  5.496667e+03,   5.935880e+00,   2.467036e+02,   1.759928e+01,   4.110045e-03,   5.920691e+00,   1.294038e+01
  5.528833e+03,   5.939617e+00,   2.474905e+02,   1.766823e+01,   4.117806e-03,   5.932339e+00,   1.295617e+01
  5.561000e+03,   5.943339e+00,   2.482767e+02,   1.773715e+01,   4.125525e-03,   5.943956e+00,   1.297192e+01
  5.593167e+03,   5.947012e+00,   2.490601e+02,   1.780592e+01,   4.133208e-03,   5.955499e+00,   1.298763e+01
  5.625333e+03,   5.950678e+00,   2.498431e+02,   1.787468e+01,   4.140848e-03,   5.967023e+00,   1.300330e+01
  5.657500e+03,   5.954338e+00,   2.506259e+02,   1.794342e+01,   4.148445e-03,   5.978529e+00,   1.301894e+01
  5.689667e+03,   5.957992e+00,   2.514085e+02,   1.801214e+01,   4.155999e-03,   5.990017e+00,   1.303454e+01
  5.721833e+03,   5.961639e+00,   2.521907e+02,   1.808085e+01,   4.163510e-03,   6.001487e+00,   1.305011e+01
  5.754000e+03,   5.965280e+00,   2.529727e+02,   1.814954e+01,   4.170980e-03,   6.012938e+00,   1.306565e+01
  5.786167e+03,   5.968866e+00,   2.537515e+02,   1.821807e+01,   4.178419e-03,   6.024308e+00,   1.308114e+01
  5.818333e+03,   5.972444e+00,   2.545300e+02,   1.828657e+01,   4.185817e-03,   6.035658e+00,   1.309659e+01
  5.850500e+03,   5.976017e+00,   2.553082e+02,   1.835507e+01,   4.193175e-03,   6.046991e+00,   1.311201e+01
  5.882667e+03,   5.979583e+00,   2.560861e+02,   1.842354e+01,   4.200493e-03,   6.058307e+00,   1.312740e+01
  5.914833e+03,   5.983143e+00,   2.568638e+02,   1.849200e+01,   4.207771e-03,   6.069605e+00,   1.314276e+01
  5.947000e+03,   5.986697e+00,   2.576412e+02,   1.856045e+01,   4.215011e-03,   6.080885e+00,   1.315808e+01
  5.979167e+03,   5.990214e+00,   2.584165e+02,   1.862878e+01,   4.222218e-03,   6.092108e+00,   1.317336e+01
  6.011333e+03,   5.993708e+00,   2.591905e+02,   1.869705e+01,   4.229389e-03,   6.103291e+00,   1.318861e+01
  6.043500e+03,   5.997196e+00,   2.599642e+02,   1.876530e+01,   4.236524e-03,   6.114457e+00,   1.320382e+01
  6.075667e+03,   6.000678e+00,   2.607377e+02,   1.883354e+01,   4.243620e-03,   6.125606e+00,   1.321900e+01
  6.107833e+03,   6.004154e+00,   2.615109e+02,   1.890176e+01,   4.250679e-03,   6.136738e+00,   1.323415e+01
  6.140000e+03,   6.007623e+00,   2.622839e+02,   1.896996e+01,   4.257702e-03,   6.147853e+00,   1.324927e+01
  6.172167e+03,   6.011082e+00,   2.630563e+02,   1.903814e+01,   4.264689e-03,   6.158944e+00,   1.326436e+01
  6.204333e+03,   6.014494e+00,   2.638259e+02,   1.910617e+01,   4.271649e-03,   6.169965e+00,   1.327941e+01
  6.236500e+03,   6.017900e+00,   2.645953e+02,   1.917419e+01,   4.278573e-03,   6.180970e+00,   1.329442e+01
  6.268667e+03,   6.021300e+00,   2.653645e+02,   1.924219e+01,   4.285462e-03,   6.191959e+00,   1.330941e+01
  6.300833e+03,   6.024695e+00,   2.661333e+02,   1.931018e+01,   4.292315e-03,   6.202930e+00,   1.332436e+01
  6.333000e+03,   6.028084e+00,   2.669020e+02,   1.937815e+01,   4.299134e-03,   6.213886e+00,   1.333928e+01
  6.365167e+03,   6.031467e+00,   2.676704e+02,   1.944611e+01,   4.305919e-03,   6.224825e+00,   1.335418e+01
  6.397333e+03,   6.034824e+00,   2.684373e+02,   1.951399e+01,   4.312673e-03,   6.235722e+00,   1.336904e+01
  6.429500e+03,   6.038152e+00,   2.692025e+02,   1.958178e+01,   4.319399e-03,   6.246571e+00,   1.338386e+01
  6.461667e+03,   6.041473e+00,   2.699675e+02,   1.964956e+01,   4.326092e-03,   6.257405e+00,   1.339865e+01
  6.493833e+03,   6.044790e+00,   2.707321e+02,   1.971732e+01,   4.332752e-03,   6.268222e+00,   1.341342e+01
  6.526000e+03,   6.048100e+00,   2.714966e+02,   1.978507e+01,   4.339379e-03,   6.279023e+00,   1.342815e+01
  6.558167e+03,   6.051405e+00,   2.722608e+02,   1.985280e+01,   4.345973e-03,   6.289809e+00,   1.344286e+01
  6.590333e+03,   6.054705e+00,   2.730248e+02,   1.992051e+01,   4.352536e-03,   6.300579e+00,   1.345754e+01
  6.622500e+03,   6.057973e+00,   2.737869e+02,   1.998814e+01,   4.359072e-03,   6.311299e+00,   1.347218e+01
  6.654667e+03,   6.061218e+00,   2.745478e+02,   2.005569e+01,   4.365580e-03,   6.321983e+00,   1.348679e+01
  6.686833e+03,   6.064459e+00,   2.753084e+02,   2.012324e+01,   4.372057e-03,   6.332650e+00,   1.350137e+01
  6.719000e+03,   6.067694e+00,   2.760688e+02,   2.019076e+01,   4.378503e-03,   6.343303e+00,   1.351593e+01
  6.751167e+03,   6.070923e+00,   2.768290e+02,   2.025828e+01,   4.384918e-03,   6.353940e+00,   1.353045e+01
  6.783333e+03,   6.074147e+00,   2.775889e+02,   2.032577e+01,   4.391303e-03,   6.364562e+00,   1.354495e+01
  6.815500e+03,   6.077366e+00,   2.783486e+02,   2.039326e+01,   4.397658e-03,   6.375169e+00,   1.355942e+01
  6.847667e+03,   6.080555e+00,   2.791065e+02,   2.046065e+01,   4.403988e-03,   6.385729e+00,   1.357386e+01
  6.879833e+03,   6.083722e+00,   2.798631e+02,   2.052798e+01,   4.410292e-03,   6.396253e+00,   1.358827e+01
  6.912000e+03,   6.086884e+00,   2.806196e+02,   2.059530e+01,   4.416567e-03,   6.406761e+00,   1.360265e+01
  6.944167e+03,   6.090041e+00,   2.813758e+02,   2.066260e+01,   4.422813e-03,   6.417255e+00,   1.361700e+01
  6.976333e+03,   6.093193e+00,   2.821318e+02,   2.072989e+01,   4.429030e-03,   6.427734e+00,   1.363133e+01
  7.008500e+03,   6.096339e+00,   2.828876e+02,   2.079716e+01,   4.435218e-03,   6.438199e+00,   1.364562e+01
  7.040667e+03,   6.099480e+00,   2.836431e+02,   2.086442e+01,   4.441378e-03,   6.448649e+00,   1.365990e+01
  7.072833e+03,   6.102600e+00,   2.843974e+02,   2.093161e+01,   4.447514e-03,   6.459063e+00,   1.367414e+01
  7.105000e+03,   6.105691e+00,   2.851500e+02,   2.099872e+01,   4.453626e-03,   6.469432e+00,   1.368835e+01
  7.137167e+03,   6.108777e+00,   2.859024e+02,   2.106582e+01,   4.459712e-03,   6.479788e+00,   1.370254e+01
  7.169333e+03,   6.111859e+00,   2.866545e+02,   2.113290e+01,   4.465769e-03,   6.490128e+00,   1.371670e+01
  7.201500e+03,   6.114935e+00,   2.874065e+02,   2.119997e+01,   4.471800e-03,   6.500455e+00,   1.373083e+01
  7.233667e+03,   6.118006e+00,   2.881582e+02,   2.126702e+01,   4.477804e-03,   6.510768e+00,   1.374494e+01
  7.265833e+03,   6.121072e+00,   2.889097e+02,   2.133406e+01,   4.483781e-03,   6.521066e+00,   1.375902e+01
  7.298000e+03,   6.124132e+00,   2.896609e+02,   2.140108e+01,   4.489733e-03,   6.531348e+00,   1.377308e+01
  7.330167e+03,   6.127150e+00,   2.904096e+02,   2.146798e+01,   4.495666e-03,   6.541569e+00,   1.378710e+01
  7.362333e+03,   6.130164e+00,   2.911581e+02,   2.153486e+01,   4.501572e-03,   6.551776e+00,   1.380110e+01
  7.394500e+03,   6.133172e+00,   2.919063e+02,   2.160174e+01,   4.507454e-03,   6.561970e+00,   1.381507e+01
  7.426667e+03,   6.136176e+00,   2.926544e+02,   2.166859e+01,   4.513309e-03,   6.572150e+00,   1.382902e+01
  7.458833e+03,   6.139175e+00,   2.934022e+02,   2.173544e+01,   4.519140e-03,   6.582316e+00,   1.384295e+01
  7.491000e+03,   6.142169e+00,   2.941498e+02,   2.180227e+01,   4.524945e-03,   6.592468e+00,   1.385685e+01
  7.523167e+03,   6.145158e+00,   2.948972e+02,   2.186908e+01,   4.530725e-03,   6.602607e+00,   1.387073e+01
  7.555333e+03,   6.148124e+00,   2.956432e+02,   2.193583e+01,   4.536485e-03,   6.612709e+00,   1.388457e+01
